title,url,lat,lng,leadtext,content
St. Moritz,https://www.myswitzerland.com/en-ch/destinations/st-moritz/,46.49854,9.8394,"St. Moritz is more than just a holiday resort. It was also the birthplace of Alpine winter tourism (in 1864) and has twice hosted the Winter Olympics. Nevertheless, St. Moritz first became famous thanks to its mineral springs, which were discovered 3,000 years ago and established the town as a summer spa resort early on.","St. Moritz, which is in the Upper Engadine, at an elevation of 1,856 m, boasts plenty of sunny days. It was exactly this sun that was legally protected as the emblem of St. Moritz in 1930. St. Moritz was often ahead of the times - for example, the first electric light went on at Christmastime in 1878, the first golf tournament in the Alps took place here, in 1889 and one of the first ski lifts in Switzerland began running in 1935.Guests from all over the world appreciate the modern Alpine lifestyle, characterised by top-class restaurants that can satisfy gourmet demands even by the side of the slopes, hotels that set standards in every category, and events of international calibre. The Via Serlas guarantees great shopping in a small space, though you can also find local specialities like the famous Engadine nut tart just around the corner.Sights such as the leaning tower, a remnant of the Mauritius Church from around 1500, or the Segantini Museum, offer a change from the life of luxury and the jet set.154 years ago, the hotelier Johannes Badrutt made a bold bet with his English summer guests, promising them mild Engadine sunshine in mid-winter. Badrutt won the bet and St. Moritz went on to become one of the world's most exceptional winter sports resorts.For winter sports enthusiasts there are 350 kilometres of pistes with a state-of-the-art infrastructure in the surrounding area. St. Moritz's 'house mountain', the Corviglia, boasts the steepest start slope in Switzerland with the Piz Nair Wall's 100 per cent vertiginous drop. Toboggan riders plunge down the icy run which is one of the oldest natural ice bob runs in the world. For winter hikers there are 150 km of winter walking trails and for cross-country skiers there is a track network of about 200 km. The snowboard fun park, curling and altitude training are just some of the other winter sports facilities.As well as traditional hiking and mountain biking, guests can also try their hand at sailing, rowing, windsurfing, kitesurfing, tennis, minigolf or horse riding. The Ludains Ice Arena is also open to skaters throughout the summer, while golfers will find an Alpine paradise with four courses in the surrounding area. Romantic carriage rides around the lake, through the Staz forest or the grand town itself are among the highlights of a stay in St. Moritz. Mountaineers also have plenty of options in Upper Engadine and there are 17 climbing gardens of various difficulty levels to complete the facilities."
"Muottas Muragl: plus-energy hotel (2,456 m)",https://www.myswitzerland.com/en-ch/experiences/muottas-muragl-plusenergy-hotel-2456-m/,46.49854,9.8394,"During summer 2010, the entire Berghotel Muottas Muragl was completely renovated. Particular focus was placed on the aspect of environmental-friendliness, giving rise to the first plus-energy hotel in the Alps. On request the hotel offers free guided tours for groups of at least five persons with a special focus on the new energy concept.","All yearGroupsIndoorGerman, English, Italian, FrenchRomantik Hotel Muottas Muragl7503 SamedanSwitzerlandPhone+41 (0)81 842 82 32Fax +41 (0)81 842 82 90info@muottasmuragl.chmuottasmuragl.chShow Route"
Engadine houses,https://www.myswitzerland.com/en-ch/experiences/engadine-houses/,46.49854,9.8394,"Thanks to their proud architecture, the Engadine houses with their mighty stonewalls and funnel-shaped windows are impressive at first glance. Their soul, however, lies in their artistic decorations, the Sgraffiti.",Bergsteigerschule PontresinaVia Maistra 1637504 PontresinaSwitzerlandPhone+41 (0)81 842 82 82info@bergsteiger-pontresina.chbergsteiger-pontresina.chFacebookShow Route
Corviglia Snow Park,https://www.myswitzerland.com/en-ch/experiences/corviglia-snowpark-1/,46.49854,9.8394,Plenty of fun and action at this St. Moritz fun park,Fix
Sunny Bar Kulm St. Moritz,https://www.myswitzerland.com/en-ch/experiences/sunny-bar-kulm-st-moritz/,46.49854,9.8394,,Kulm Hotel St. MoritzVia Veglia 187500 St. MoritzSwitzerlandPhone+41 (0)81 836 80 00Fax +41 (0)81 836 80 01info@kulm.comkulm.comShow RouteSunny Bar Kulm St. MoritzVia Veglia 187500 St. MoritzSwitzerland
Muottas Muragl,https://www.myswitzerland.com/en-ch/destinations/muottas-muragl/,46.5217,9.90194,The entire Upper Engadine region lies at your feet when you are perched on the hiking mountain high above the Inn River Valley. The breathtaking views of the four lakes and the world-famous resort town of St. Moritz extend far beyond the mountain ranges into the distant horizon.,"The magnificent view from the hiking mountain Muottas Muragl has inspired poets and painters for centuries. The hut that was once used by the painter Giovanni Segantini, for example, is nearby. And a philosophers' path, a seven-kilometer long winter hiking trail, retraces the footsteps of great thinkers of past epochs. In the summer, the Panoramic Path takes you across alpine hills and pastures into nearby valleys.The hotel and restaurant Muottas Muragl (located at 2,456m) offers regional culinary specialties and Italian cuisine as well as an extensive choice of wines from all over the world. The hotel and the viewing platform have been accessible by mountain train since 1907."
Piz Nair,https://www.myswitzerland.com/en-ch/experiences/piz-nair/,46.49854,9.8394,"A stately ibex, head bowed, sits atop its throne on the summit of Piz Nair, overlooking the Upper Engadin at its feet. ","All year2 to 4 hours (half day)Children, Families, Groups, Individual, CouplesNot Wheelchair accessibleOutdoor"
Tobogganing on Muottas Muragl,https://www.myswitzerland.com/en-ch/experiences/tobogganing-on-muottas-muragl/,46.5217,9.90194,20 curves and rapid straights take you through pine and larch forests down this 4.2 km long toboggan run. An amazingly varied and exciting run is guaranteed for both young and old alike.,"6 to 9 years, 10 to 13 years, 14+ yearsChildren, Families, Groups, Individual, CouplesOutdoorCHF 48Sils Tourist InformationVia da Marias 937514 Sils / Segl MariaSwitzerlandPhone+41 (0)81 838 50 50sils@estm.chsils.chShow Route"
Graubünden,https://www.myswitzerland.com/en-ch/destinations/graubuenden/,46.85054,9.53115,"Alpine valleys descending from high mountains. Rivers in every conceivable direction. German, Romansh and Italian in a single canton.","Snap on your skis and take a paraglider taxi through the air, or join high altitude ski tours that bring you closer to the heavens. Discover the meaning of silence when you float across snowed-in valleys in a hot-air balloon, whilst taking in the many faces of Mother Nature across the diverse landscape. Have a professional take you down the St. Moritz Olympic bobsled run. Toboggan from Preda to Bergün or brave a glacier downhill run on the Diavolezza... Who doesn’t dream of adventures like these?Whether skiing, snowboarding, cross-country skiing or taking a ride on a horse-drawn sleigh, everything is possible in Graubünden's resorts with their near-guaranteed perfect snow conditions. How about a gourmet dinner far away from the crowds? Learn about the rich culture of Switzerland's eastern-most holiday region and its capital Chur, the oldest town in the country. Or why not simply relax in a traditional spa? Try Telemark skiing, parabol skiing or snow golf – putting a red ball on a white «green». In Graubünden, all of this is possible – and much more.Graubünden has every colour: Red for the Rhätische Bahn railway, yellow for the postal buses, blue for its 615 lakes and the skies above 150 valleys, green for forests and pastures, golden brown for larch trees in autumn, grey for castles and rocks, and white for snow and ice.Choose red to take the Rhätische Bahn to Klosters, Davos, Arosa, St. Moritz, the Surselva region, the Engadine and Valposchiavo. Choose yellow and see Savognin and the Müstair valley, Lenzerheide, and the Mesolcina and Bregaglia valleys by postal bus. Pick grey for climbing a sheer rock face, and white for storming peaks and traversing glaciers. Or simply sit down on a patch of green and enjoy azure skies above."
Alpine City appetisers tour,https://www.myswitzerland.com/en-ch/experiences/alpine-city-appetisers-tour/,46.84926,9.53273,This culinary tour of the Old Town of Chur is extremely popular. It is the perfect way to blend culture with culinary delights - gspunna guat!,"All year2 to 4 hours (half day)GroupsIndoor and outdoorGerman, English, French, Italian5 - 30Chur TourismusBahnhofplatz 37001 ChurSwitzerlandPhone+41 (0)81 252 18 18Fax +41 (0)81 254 58 89info@churtourismus.chchurtourismus.chFacebookShow Route"
Scuol,https://www.myswitzerland.com/en-ch/destinations/scuol/,46.79865,10.30388,"The Scuol, Bad Tarasp-Vulpera, Sent and Ftan region is truly spoiled for sunshine. It lies cradled between the peaks of the Silvretta range and the ""Engadin Dolomites"". This holiday area has retained its native cultural values and its natural surroundings intact - to the great pride of the Engadiners and the benefit of their guests.","Engadine houses with ornate sgraffito characterise the old parts of the village. The Büglgrond and Plaz squares with their mineral springs are also worth a visit. The late Gothic church of St. George with a Romanesque tower stands on a mighty rock, offering a rewarding view across Scuol and into the Swiss National Park.14 cable railways whisk winter sports visitors up into the high Alpine ski area of Motta Naluns. Gentle pistes alternate with testing mogul fields and wide powder-covered slopes. Connoisseurs speak highly of the 12 km long ""dream piste"" down to Scuol or Sent, while the more daring rave about the Snow and Fun Park.With its Bogn Engiadina Scuol health and bathing centre, and the first Turkish bath in Switzerland, Scuol has developed into one of the major holiday, wellness and health destinations.Skiing and snowboarding in Engadin's national park region Scuol Samnaun: the range of winter sport locations in Lower Engadin ranges from Minschuns (Val Müstair), which is small but special and something of an insider tip, to the family-friendly ski area of Motta Naluns (Engadin Scuol), right through to the international Silvretta Ski Arena (Samnaun/Ischgl) with over 200 kilometres of slopes.Around the innovative holiday and spa resort of Scuol – where mineral water bubbles from the village fountain – stretches an unspoilt landscape of national-park quality. The authentic Engadin holiday villages have managed to retain their traditional identity, and are proud to show guests their rich Romansh culture. The valley may lie at the end of the railway line and far from day-tripper traffic, but it has also frequently been a pioneer of new ideas.The “Engadin Bad Scuol” health and activity baths, opened in 1993, will leave you wanting for nothing. A piece of paradise - a parcel of freedom and quality of life. Switzerland’s first Roman-Irish baths, with their bathing ritual of several hours duration and a stimulating soap-and-brush massage, constitute an attraction of a very special kind. The scenery in which the baths and sauna are set provides a magnificent view of the impressive mountains - bathing at its most enjoyable.There are more than twenty mineral springs in and around Scuol. Ten of these are currently in use and supply both Scuol’s drinking cures and carbonated mineral baths as well as the Engadine Bad Scuol. Steam baths at various temperatures combined with the hot dry air of a sauna conspire to make this a real highlight.The Swiss National Park, Tarasp Castle, the Engadine Bad Scuol with Switzerland’s first Roman-Irish bath, authentic Engadine villages with lots of historic buildings and a rich Romansch culture – these are just some of the many assets the Lower Engadine has to offer.Here, you can immerse yourself in the warmth of the large indoor pool, relax in the jacuzzi or let yourself drift on the salty waters of the saline bath. The outdoor pool has the added advantage of superb views of the Lower Engadine Dolomites and Piz Pisoc, the highest mountain in the Swiss National Park.The Roman-Irish bathing ritual combines two distinct European bathing traditions. While the Romans swore by the relaxing properties of steam baths at various temperatures, the Ancient Irish placed their faith in hot, dry air. Nineteenth century bathing culture combined these two styles in a single ritual. A soap and brush massage to cleanse the skin and stimulate the circulation and body creaming station are all part of the ritual. It ends in the dimmed light of the relaxation room where guests, wrapped snugly in a warm blanket, can bask in the beauty of the mountains of the Lower Engadine."
